code,name,department_code
IDA0320,LABORATÓRIO DE TEATRO 4,485
IDA0321,HISTÓRIA DO TEATRO NO BRASIL,485
IDA0322,LABORATÓRIO DE POÉTICAS CONTEMPORÂNEAS,485
IDA0323,ESTÁGIO CURRICULAR SUPERVISIONADO EM TEATRO 2,485
IDA0327,ESTÁGIO CURRICULAR SUPERVISIONADO EM TEATRO 4,485
IDA0334,PEDAGOGIA DO TEATRO 2,485
IDA0336,PROCESSOS DE ENCENAÇÃO,485
IDA0338,PEDAGOGIA DO TEATRO 1,485
IDA0344,ATELIER DE ARTES VISUAIS 4,485
IDA0348,ATELIER DE ARTES VISUAIS 3,485
IDA0360,A PSICOLOGIA E A CONSTRUÇÃO DO CONHECIMENTO,485
IDA0371,PERCEPÇÃO E ESTRUTURAÇÃO MUSICAL 1,485
IDA0374,ATELIER DE ARTES VISUAIS 2,485
IDA0376,HISTÓRIA DA ARTE-EDUCAÇÃO 1,485
IDA0379,TECNOLOGIAS CONTEMPORÂNEAS NA ESCOLA 2,485
IDA0383,PERCEPÇÃO E ESTRUTURAÇÃO MUSICAL 2,485
IDA0384,INTRODUÇÃO À PESQUISA EM EDUCAÇÃO MUSICAL,485
IDA0385,PRÁTICAS MUSICAIS DA CULTURA 1,485
IDA0389,ESTÁGIO CURRICULAR SUPERVISIONADO EM TEATRO 3,485
IDA0400,DIDÁTICA NAS ARTES VISUAIS,485
IDA0405,INTRODUÇÃO À APRENDIZAGEM EAD,485
IDA0408,ESTUDO DAS VISUALIDADES INDÍGENAS,485
IDA0409,PRATICAS DE ENSINO EM LINGUAGENS DE ARTE,485
IDA0410,PRÁTICAS DE ARTES VISUAIS,485
IDA0411,DESENVOLVIMENTO PSICOLÓGICO E ENSINO,485
IDA0412,PRÁTICAS DE AUDIOVISUAL,485
IDA0413,PROJETO 2,485
IDA0414,METODOLOGIAS DE ENSINO E DE PESQUISA EM ARTES VISUAIS,485
IDA0416,PRÁTICAS DE ENSINO,485
IDA0422,ESTÁGIO SUPERVISIONADO EM ARTES VISUAIS 1,485
IDA0424,ESTUDOS VISUAIS DA EDUCAÇÃO 1,485
IDA0425,TEORIA EM ARTES VISUAIS 1,485
IDA0426,PRÁTICA DE ENSINO EM ESPAÇOS CULTURAIS OU MUSEUS,485
IDA0427,PRÁTICAS DE ARTES VISUAIS,485
IDA0428,ESTÁGIO SUPERVISIONADO EM ARTES VISUAIS 2,485
IDA0429,ESTUDOS VISUAIS DA EDUCAÇÃO 2,485
IDA0430,TEORIA EM ARTES VISUAIS 2,485
IDA0431,PRÁTICAS DE ARTES VISUAIS,485
IDA0432,ESTÁGIO SUPERVISIONADO EM ARTES VISUAIS 3,485
IDA0433,PRÁTICA DE ENSINO EM AMBIENTES VIRTUAIS DE APRENDIZAGEM,485
IDA0434,TRABALHO DE CONCLUSÃO DE CURSO 1,485
IDA0437,PRÁTICA DE ENSINO E APRENDIZAGEM DA ARTE MUSICAL 1,485
IDA0442,POLÍTICAS PÚBLICAS E GESTÃO EM ARTE EDUCAÇÃO,485
IDA0443,PRÁTICA DOCENTE EM PEDAGOGIA DO TEATRO PARA A INCLUSÃO ESCOLAR,485
IDA0444,PRÁTICA DOCENTE EM DANÇA,485
IFD0004,FÍSICA ZERO,524
IFD0005,FÍSICA TEÓRICA PARA CIÊNCIAS AGRÁRIAS,524
IFD0006,FÍSICA EXPERIMENTAL PARA CIÊNCIAS AGRÁRIAS,524
IFD0010,MÉTODOS DA FÍSICA EXPERIMENTAL,524
IFD0011,FUNDAMENTOS MATEMÁTICOS DA FÍSICA A,524
IFD0012,FUNDAMENTOS MATEMÁTICOS DA FÍSICA B,524
IFD0013,"ONDAS, ÓPTICA E TERMODINÂMICA",524
IFD0014,LABORATÓRIO DE INSTRUMENTAÇÃO CIENTÍFICA A,524
IFD0015,MECÂNICA CLÁSSICA A,524
IFD0016,LABORATÓRIO DE MECÂNICA,524
IFD0017,FÍSICA MATEMÁTICA A,524
IFD0018,RELATIVIDADE E FÍSICA QUÂNTICA,524
IFD0019,MECÂNICA CLÁSSICA B,524
IFD0020,MÉTODOS COMPUTACIONAIS A,524
IFD0021,LABORATÓRIO DE FÍSICA MODERNA,524
IFD0022,"LABORATÓRIO DE OSCILAÇÕES, ONDAS E FLUIDOS",524
IFD0023,FÍSICA MATEMÁTICA B,524
IFD0024,MECÂNICA QUÂNTICA A,524
IFD0025,TEORIA ELETROMAGNÉTICA A,524
IFD0026,LABORATÓRIO DE ELETROMAGNETISMO A,524
IFD0027,LABORATÓRIO DE TERMODINÂMCIA E FÍSICA ESTATÍSTICA,524
IFD0029,TEORIA ELETROMAGNÉTICA B,524
IFD0030,MECÂNICA QUÂNTICA B,524
IFD0031,TERMODINÂMICA E FÍSICA ESTATÍSTICA,524
IFD0032,LABORATÓRIO DE ÓPTICA E FOTÔNICA,524
IFD0033,LABORATÓRIO DE ESPECTROSCOPIA A,524
IFD0040,TEORIA CLÁSSICA DE CAMPOS,524
IFD0044,SISTEMAS DINÂMICOS,524
IFD0046,FÍSICA ATÔMICA E MOLECULAR A,524
IFD0049,HISTÓRIA DA FÍSICA A,524
IFD0055,ELETROMAGNETISMO,524
IFD0056,RELATIVIDADE GERAL,524
IFD0057,PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO,524
IFD0058,TRABALHO DE CONCLUSÃO DE CURSO,524
IFD0059,TÓPICOS ESPECIAIS A,524
IFD0060,TÓPICOS ESPECIAIS B,524
IFD0061,TÓPICOS ESPECIAIS C,524
IFD0062,TÓPICOS ESPECIAIS D,524
IFD0069,MECANICA,524
IFD0122,FISICA NUCLEAR,524
IFD0132,TEORIA DOS GRUPOS APLICADA A FISICA,524
IFD0169,INTRODUCAO A FISICA DE PLASMA,524
IFD0171,FISICA 1,524
IFD0173,FISICA 1 EXPERIMENTAL,524
IFD0175,FISICA 2,524
IFD0177,FISICA 2 EXPERIMENTAL,524
IFD0179,FISICA 3,524
IFD0181,FISICA 3 EXPERIMENTAL,524
IFD0183,FISICA 4,524
IFD0185,FISICA 4 EXPERIMENTAL,524
IFD0247,METODOLOGIA DO ENSINO DE FÍSICA,524
IFD0250,MECÂNICA CLÁSSICA,524
IFD0254,TEORIA ELETROMAGNETICA,524
IFD0256,FISICA MODERNA 1,524
IFD0258,EVOLUCAO HISTORICA DOS CONCEITOS DA FISICA,524
IFD0270,ESTRUTURA DA MATERIA 3,524
IFD0279,PRATICA E ENSINO DE FISICA PARA O 2 GRAU 2,524
IFD0282,PRATICA E ENSINO DE FISICA PARA O 2 GRAU 1,524
IFD0293,FISICA TERMICA,524
IFD0296,METODOS MATEMATICOS DA FISICA TEORICA,524
IFD0304,FISICA PARA DESENHO INDUSTRIAL,524
IFD0328,SIMULACÃO DE PROCESSOS FISICOS,524
IFD0334,MATERIAIS DIDÁTICOS PARA O ENSINO DE FÍSICA,524
IFD0338,PROJETOS E PROGRAMAS PARA O ENSINO DE FÍSICA,524
IFD0340,FUNDAMENTOS DE FÍSICA,524
IFD0342,FUNDAMENTOS DE ASTRONOMIA E ASTROFÍSICA,524
IFD0353,PROGRAMAÇÃO PARA SISTEMAS FÍSICOS,524
IFD0359,CÁLCULO 1,524
IFD0360,CÁLCULO 2,524
IFD0361,CÁLCULO 3,524
IFD0364,ELETROMAGNETISMO,524
IFD0365,METODOLOGIA DO ENSINO DE FÍSICA,524
IFD0366,ESTÁGIO CURRICULAR SUPERVISIONADO EM FÍSICA 1,524
IFD0367,ESTÁGIO CURRICULAR SUPERVISIONADO EM FÍSICA 2,524
IFD0368,ESTÁGIO CURRICULAR SUPERVISIONADO EM FÍSICA 3,524
IFD0372,FÍSICA QUÂNTICA,524
IFD0374,MECÂNICA 1,524
IFD0375,MECÂNICA 2,524
IFD0376,HISTÓRIA DA FÍSICA CLÁSSICA,524
IFD0378,MÉTODOS DA FÍSICA EXPERIMENTAL,524
IFD0379,LABORATÓRIO DE FÍSICA MODERNA,524
IFD0380,LABORATÓRIO DE INSTRUMENTAÇÃO CIENTÍFICA A,524
IFD0381,"LABORATÓRIO DE MECÂNICA, ÓPTICA E TERMODINÂMICA",524
IFD0382,LABORATÓRIO DE ONDAS E ELETROMAGNETISMO,524
IFD0383,MATERIAIS DIDÁTICOS PARA O ENSINO DE FÍSICA,524
IFD0386,"ONDAS, ÓPTICA E TERMODINÂMICA",524
IFD0392,PROJETOS E PROGRAMAS PARA O ENSINO DE FÍSICA,524
IFD0393,MECÂNICA CLÁSSICA,524
IFD0395,TERMOESTATÍSTICA,524
IFD0396,FUNDAMENTOS MATEMÁTICOS DA FÍSICA A,524
IFD0397,FUNDAMENTOS MATEMÁTICOS DA FÍSICA B,524
IFD0417,FRONTEIRAS DA FÍSICA,524
IFD0418,MECÂNICA 1,524
IFD0419,MECÂNICA 2,524
IFD0420,TERMODINÂMICA,524
IFD0421,ELETROMAGNETISMO 1,524
IFD0422,ELETROMAGNETISMO 2,524
IFD0423,ONDAS E ÓPTICA,524
IFD0424,LABORATÓRIO DE FÍSICA CLÁSSICA 1,524
IFD0425,LABORATÓRIO DE FÍSICA CLÁSSICA 2,524
IFD0426,HISTÓRIA DA FÍSICA CLÁSSICA,524
IFD0427,FÍSICA MODERNA 2,524
IFD0429,HISTÓRIA DA FÍSICA MODERNA,524
IFD0430,INTRODUÇÃO AO ENSINO E DIVULGAÇÃO DA FÍSICA,524
IFD0431,EPISTEMOLOGIA E ENSINO DE FÍSICA,524
IFD0432,ESTÁGIO CURRICULAR SUPERVISIONADO EM FÍSICA 1,524
IFD0433,ESTÁGIO CURRICULAR SUPERVISIONADO EM FÍSICA 2,524
IFD0434,ESTÁGIO CURRICULAR SUPERVISIONADO EM FÍSICA 3,524
IFD0435,ESTÁGIO CURRICULAR SUPERVISIONADO EM FÍSICA 4,524
IFD0436,ESTÁGIO CURRICULAR SUPERVISIONADO EM FÍSICA 5,524
IFD0438,TECNOLOGIAS DE INFORMAÇÃO E COMUNICAÇÃO NO ENSINO DE FÍSICA,524
IGD0003,INTRODUÇÃO À VULCANOLOGIA,533
IGD0007,PROCESSAMENTOS DE DADOS SISMOLÓGICOS,533
IGD0008,PREPARAÇÃO TRABALHO FINAL,533
IGD0010,RECURSOS HÍDRICOS PARA CIÊNCIAS AMBIENTAIS,533
IGD0012,TÓPICOS ESPECIAIS EM CIÊNCIAS AMBIENTAIS 2,533
IGD0021,GEOLOGIA GERAL,533
IGD0024,CRISTALOGRAFIA,533
IGD0028,PEDOLOGIA,533
IGD0033,PETROLOGIA METAMÓRFICA,533
IGD0036,PETROLOGIA ÍGNEA,533
IGD0041,GEOLOGIA ECONÔMICA,533
IGD0047,FOTOGEOLOGIA E SENSOR REMOTO,533
IGD0049,PALEONTOLOGIA,533
IGD0051,ESTRATIGRAFIA,533
IGD0054,HIDROGEOLOGIA,533
IGD0083,TECTÔNICA,533
IGD0085,GEOLOGIA HISTÓRICA,533
IGD0088,GEOLOGIA DO BRASIL,533
IGD0096,PROSPECÇÃO GERAL,533
IGD0098,MICROPALEONTOLOGIA,533
IGD0114,PREPARACAO DO MAPEAMENTO GEOLOGICO FINAL,533
IGD0118,GEOLOGIA AMBIENTAL,533
IGD0126,ESTÁGIO SUPERVISIONADO EM GEOCIÊNCIAS,533
IGD0132,BIOESTRATIGRAFIA E PALEOECOLOGIA,533
IGD0138,METODOS QUANTITATIVOS EM GEOCIÊNCIAS,533
IGD0140,FUNDAMENTOS DE MINERALOGIA,533
IGD0142,GEOQUÍMICA ANALÍTICA,533
IGD0143,DESENHO TECNICO GEOLOGICO,533
IGD0147,MAPEAMENTO GEOLÓGICO 1,533
IGD0148,GEOLOGIA ESTRUTURAL 1,533
IGD0150,GEOLOGIA ESTRUTURAL 2,533
IGD0158,MINERALOGIA DE ARGILAS,533
IGD0159,INTRODUÇÃO AO PROCESSAMENTO DE IMAGENS,533
IGD0160,INTRODUÇÃO AO SISTEMA DE INFORMAÇÕES GEOGRÁFICAS,533
IGD0162,GEOQUÍMICA GERAL,533
IGD0166,ESTÁGIO SUPERVISIONADO AVANÇADO EM GEOCIÊNCIAS,533
IGD0167,FUNDAMENTOS DA HISTÓRIA DA TERRA,533
IGD0168,INTRODUÇÃO ÀS CIÊNCIAS DA TERRA,533
IGD0173,GEOLOGIA BÁSICA,533
IGD0179,TRABALHO DE MAPEAMENTO GEOLÓGICO FINAL,533
IGD0182,INTRODUÇÃO AO ELETROMAGNETISMO,533
IGD0183,TOPOGRAFIA,533
IGD0184,SISMOLOGIA BÁSICA,533
IGD0187,PROGRAMAÇÃO EM GEOFÍSICA,533
IGD0191,MAPEAMENTO GEOLÓGICO 2,533
IGD0192,INTRODUÇÃO À FÍSICA DA TERRA,533
IGD0194,MINERALOGIA,533
IGD0195,MINERALOGIA DE NÃO SILICATOS,533
IGD0196,MINERAIS E ROCHAS INDUSTRIAIS,533
IGD0197,RECURSOS MINERAIS ENERGÉTICOS,533
IGD0198,CARTOGRAFIA E GEODÉSIA,533
IGD0199,GEOQUÍMICA DO AMBIENTE SUPERFICIAL,533
IGD0200,PETROLOGIA SEDIMENTAR,533
IGD0201,"MÉTODOS POTENCIAIS, RADIOMÉTRICOS E ELETROMAGNÉTICOS",533
IGD0202,MÉTODOS SÍSMICOS E ELÉTRICOS,533
IGD0203,GEOLOGIA SEDIMENTAR,533
IGD0205,ESTÁGIO EM GEOLOGIA,533
IGD0206,CARTOGRAFIA GEOLÓGICA DIGITAL,533
IGD0207,FUNDAMENTOS DE SENSORIAMENTO REMOTO E INTERPRETAÇÃO DE IMAGENS,533
IGD0208,PALEOCEANOGRAFIA E PALEOCLIMA,533
IGD0209,RADAR DE PENETRAÇÃO NO SOLO (GPR),533
IGD0213,ANÁLISE DE SINAIS,533
IGD0214,PROPRIEDADES FÍSICAS DAS ROCHAS,533
IGD0217,MÉTODOS POTENCIAIS,533
IGD0220,MÉTODOS ELÉTRICOS,533
IGD0223,SISMICA DE REFRAÇÃO,533
IGD0224,INTRODUÇÃO A GEOLOGIA ESTRUTURAL,533
IGD0226,INTRODUÇÃO À FOTOGEOLOGIA E AO SENSORIAMENTO REMOTO,533
IGD0228,SÍSMICA DE REFLEXÃO,533
IGD0230,GEOFÍSICA NUCLEAR,533
IGD0231,TRABALHO FINAL,533
IGD0232,PROCESSAMENTO E INTERPRETAÇÃO GEOFÍSICA AÉREA,533
IGD0234,MÉTODOS DE INVERSÃO,533
IGD0236,OCEANOGRAFIA FÍSICA,533
IGD0238,GEOFÍSICA DE EXPLORAÇÃO MINERAL,533
IGD0240,GEOFÍSICA MARINHA,533
IGD0242,MÉTODOS MAGNETOTELÚRICO,533
IGD0244,PETROLOGIA ÍGNEA E METAMÓRFICA,533
IGD0250,MÉTODOS ELETROMAGNÉTICOS,533
IGD0251,PRINCÍPIOS DE GEOFÍSICA 1,533
IGD0252,PRINCÍPIOS DE GEOFÍSICA 2,533
IGD0257,RECUPERAÇÃO DE ÁREAS DEGRADADAS,533
IGD0258,INTRODUÇÃO A PEDOLOGIA,533
IGD0259,TRABALHO INTERDISCIPLINAR INTEGRADO 2,533
IGD0260,INTRODUÇÃO A GEOMORFOLOGIA,533
IGD0262,EXPLORAÇÃO GEOFÍSICA EM BACIAS SEDIMENTARES,533
IGD0265,DESENHO TECNICO GEOLOGICO PRATICA,533
IGD0267,GEOLOGIA DO BRASIL PRATICA,533
IGD0269,GEOLOGIA ESTRUTURAL 2 PRATICA,533
IGD0271,MINERALOGIA DE NÃO SILICATOS PRATICA,533
IGD0273,PETROLOGIA ÍGNEA PRATICA,533
IGD0275,MINERALOGIA PRATICA,533
IGD0277,PETROLOGIA METAMÓRFICA PRATICA,533
IGD0279,PETROLOGIA SEDIMENTAR PRATICA,533
IGD0281,PROSPECÇÃO GERAL PRATICA,533
IGD0283,HIDROGEOLOGIA PRATICA,533
IGD0285,PRINCÍPIOS DE GEOFÍSICA 2,533
IGD0287,MÉTODOS ELÉTRICOS,533
IGD0289,GEOLOGIA ECONÔMICA PRÁTICA,533
IGD0292,MÉTODOS ELETROMAGNÉTICOS PRÁTICA,533
IGD0585,GEOLOGIA DE ENGENHARIA,533
ILD0001,LÍNGUA DE SINAIS BRASILEIRA,567
ILD0007,LABORATÓRIO DE ENSINO DA GRAMÁTICA,567
ILD0011,LATIM 1,567
ILD0029,SINTAXE DO PORTUGUÊS CLÁSSICO,567
ILD0038,HISTORIOGRAFIA LITERÁRIA BRASILEIRA,567
ILD0050,LITERATURA E INDÚSTRIA CULTURAL,567
ILD0062,LINGÜÍSTICA APLICADA AO ENSINO DO PORTUGUÊS,567
ILD0083,MORFOLOGIA DO PORTUGUÊS,567
ILD0084,LITERATURA BRASILEIRA NO SÉCULO XX,567
ILD0085,LABORATÓRIO DE LEITURA E CRIAÇÃO LITERÁRIA PARA O ENSINO FUNDAMENTAL E MÉDIO,567
ILD0086,SINTAXE DO PORTUGUÊS CONTEMPORÂNEO,567
ILD0087,LITERATURA BRASILEIRA DO SÉCULO XIX,567
ILD0088,LITERATURA PORTUGUESA NO SÉCULO XIX,567
ILD0089,LABORATÓRIO DE PRODUÇÃO DE TEXTO PARA O ENSINO FUNDAMENTAL E MÉDIO,567
IPD0008,ANÁLISE COMPORTAMENTAL APLICADA,583
IPD0016,ESTÁGIO SUPERVISIONADO BÁSICO EM PSICOLOGIA,583
IQD0003,INTRODUÇÃO À COMPUTAÇÃO APLICADA AOS PROCESSOS QUÍMICOS,610
IQD0005,TRANSFERÊNCIA DE QUANTIDADE DE MOVIMENTO,610
IQD0007,LABORATÓRIO DE ENGENHARIA QUÍMICA 2,610
IQD0009,OPERAÇÕES UNITÁRIAS DA ENGENHARIA QUÍMICA 1,610
IQD0010,TRANSFERÊNCIA DE MASSA,610
IQD0011,OPERAÇÕES UNITÁRIAS DA ENGENHARIA QUÍMICA 2,610
IQD0012,OPERAÇÕES UNITÁRIAS DA ENGENHARIA QUÍMICA 3,610
IQD0014,LABORATÓRIO DE ENGENHARIA QUÍMICA 1,610
IQD0015,PROJETO DE ENGENHARIA QUÍMICA 1,610
IQD0016,MODELAGEM E SIMULAÇÃO DE PROCESSOS QUÍMICOS,610
IQD0019,PROJETO DE ENGENHARIA QUÍMICA 2,610
IQD0020,TECNOLOGIA DE CONVERSÃO DE BIOMASSA,610
IQD0021,QUÍMICA ANALÍTICA EXPERIMENTAL,610
IQD0022,PRINCÍPIOS DE QUÍMICA ANALÍTICA,610
IQD0024,LABORATÓRIO DE QUÍMICA ANALÍTICA 1,610
IQD0026,FUNDAMENTOS DE ANÁLISE INSTRUMENTAL 2,610
IQD0027,LABORATÓRIO DE SÍNTESE INORGÂNICA,610
IQD0028,REAÇÕES ORGÂNICAS E SEUS MECANISMOS 2,610
IQD0029,ESPECTROSCOPIA ATÔMICA E MOLECULAR,610
IQD0032,CINÉTICA QUÍMICA,610
IQD0035,FUNDAMENTOS DE ENSINO DE QUÍMICA,610
IQD0036,TRABALHO DE CONCLUSÃO DE CURSO 2,610
IQD0038,ESTÁGIO EM REGÊNCIA NO ENSINO DE QUÍMICA 1,610
IQD0039,AVALIAÇÃO NO ENSINO DE QUÍMICA,610
IQD0041,PRÁTICA INTERDISCIPLINAR EM ENSINO DE QUÍMICA 2,610
IQD0042,CONTEXTO ESCOLAR E ENSINO DE QUÍMICA,610
IQD0043,DIDÁTICA DA QUÍMICA,610
IQD0044,INTRODUÇÃO A ENGENHARIA DE MATERIAIS,610
IQD0046,TERMODINÂMICA APLICADA,610
IQD0047,TÓPICOS ESPECIAIS EM TECNOLOGIA E ENGENHARIA QUÍMICA,610
IQD0048,ENGENHARIA DE REATORES QUÍMICOS,610
IQD0056,QUIMICA INORGANICA 1 EXPERIMENTAL,610
IQD0058,FUNDAMENTOS DE QUÍMICA,610
IQD0061,LABORATÓRIO DE QUÍMICA FUNDAMENTAL,610
IQD0063,QUIMICA ANALITICA 1,610
IQD0065,QUÍMICA ANALITICA 2,610
IQD0072,INTRODUCAO A QUIMICA ORGANICA,610
IQD0092,QUÍMICA INORGÂNICA BÁSICA,610
IQD0101,TERMODINÂMICA QUÍMICA,610
IQD0103,EQUILÍBRIO E CINÉTICA QUÍMICA,610
IQD0105,QUÍMICA QUÂNTICA,610
IQD0118,QUIMICA ANALITICA QUALITATIVA,610
IQD0125,QUIMICA GERAL TEORICA,610
IQD0126,QUIMICA GERAL EXPERIMENTAL,610
IQD0133,FUNDAMENTOS DE QUIMICA ORGANICA,610
IQD0137,REAÇÕES ORGÂNICAS E SEUS MECANISMOS 1,610
IQD0139,QUÍMICA DOS ELEMENTOS DE TRANSIÇÃO,610
IQD0152,INTRODUÇÃO À QUÍMICA TECNOLÓGICA,610
IQD0153,QUÍMICA GERAL E INORGÂNICA,610
IQD0155,TRABALHO DE CONCLUSÃO DE CURSO 1,610
IQD0156,SEGURANÇA EM LABORATÓRIOS QUÍMICOS,610
IQD0161,INTRODUÇÃO A MODELAGEM MOLECULAR,610
IQD0165,A EXPERIMENTAÇÃO NO ENSINO DE QUÍMICA,610
IQD0167,INTRODUÇÃO À ESPECTROSCOPIA ORGÂNICA,610
IQD0168,LABORATÓRIO DE QUÍMICA ORGÂNICA,610
IQD0173,TÓPICOS EM QUÍMICA INORGÂNICA,610
IQD0178,INTRODUÇÃO AO CURSO DE BACHARELADO EM QUÍMICA,610
IQD0182,ENSINO DE QUÍMICA NA ESCOLA INCLUSIVA,610
IQD0187,FUNDAMENTOS DE ANÁLISE INSTRUMENTAL 1,610
IQD0189,TÓPICOS DE ENSINO DE QUÍMICA,610
IQD0191,INTRODUÇÃO A QUIMICA MODERNA,610
IQD0192,LABORATORIO DE FISICO-QUIMICA,610
IQD0195,EVOLUÇÃO DOS CONCEITOS DA QUÍMICA,610
IQD0199,TRABALHO DE CONCLUSÃO DE CURSO 2-MONOGRAFIA DE LICENCIATURA EM QUÍMICA,610
IQD0206,PRÁTICA DE ENSINO DE QUÍMICA 1,610
IQD0212,LABORATÓRIO DE SÍNTESE ORGÂNICA,610
IQD0213,QUÍMICA BIOLÓGICA,610
IQD0215,QUÍMICA COMPUTACIONAL,610
IQD0218,MÉTODOS FÍSICOS APLICADOS À QUÍMICA INORGÂNICA,610
IQD0222,CATALISADORES E CATÁLISE,610
IQD0223,LABORATÓRIO DE QUÍMICA INORGÂNICA,610
IQD0226,LABORATÓRIO DE ANÁLISE INSTRUMENTAL,610
IQD0228,LABORATÓRIO DE QUÍMICA ANALÍTICA 2,610
IQD0231,TECNOLOGIA DA ÁGUA,610
IQD0232,TECNOLOGIA DAS EMULSÕES E DISPERSÕES,610
IQD0233,TECNOLOGIA DO PETRÓLEO,610
IQD0234,TECNOLOGIA DOS COSMÉTICOS,610
IQD0235,TECNOLOGIA DOS ÓLEOS E GORDURAS,610
IQD0236,TECNOLOGIA DOS POLÍMEROS,610
IQD0237,INTRODUÇÃO AO CURSO DE LICENCIATURA EM QUÍMICA,610
IQD0238,LABORATÓRIO DE QUÍMICA TECNOLÓGICA,610
IQD0242,ESTÁGIO EM REGÊNCIA NO ENSINO DE QUÍMICA 2,610
IQD0245,QUÍMICA ORGÂNICA FUNDAMENTAL,610
IQD0246,SEMINÁRIO DE GRADUAÇÃO EM QUÍMICA,610
IQD0250,ANÁLISE DE RECURSOS DIDÁTICOS PARA O ENSINO DE QUÍMICA,610
IQD0252,QUÍMICA GERAL E ORGÂNICA TEÓRICA,610
IQD0255,MODALIDADES DIDÁTICAS PARA O ENSINO DE QUÍMICA,610
IQD0257,CONCEITOS FUNDAMENTAIS EM QUÍMICA,610
IQD0258,FILOSOFIA DA CIÊNCIA E ENSINO CIÊNCIA-TECNOLOGIA-SOCIEDADE,610
IQD0259,PRINCÍPIOS DE EQUILÍBRIOS QUÍMICOS,610
IQD0260,CÁLCULOS BÁSICOS DE QUÍMICA,610
IQD0262,ESTRUTURA ATÔMICA E LIGAÇÕES QUÍMICAS,610
IQD0263,PRINCÍPIOS DA TERMODINÂMICA E CINÉTICA QUÍMICA,610
IQD0264,PRÁTICA DE ENSINO DE QUÍMICA 2,610
IQD0265,INTRODUÇÃO AO CURSO DE QUÍMICA TECNOLÓGICA,610
IQD0266,"FENÔMENOS DE TRANSPORTE DE MASSA, ENERGIA E MOMENTUM",610
IQD0268,ELEMENTOS DE OPERAÇÕES UNITÁRIAS,610
IQD0269,LABORATÓRIO DE ELEMENTOS DE OPERAÇÕES UNITÁRIAS,610
IQD0278,TECNOLOGIA DE INDÚSTRIA DE BASE INORGÂNICA,610
IQD0279,PRÁTICA INTERDISCIPLINAR EM ENSINO DE QUÍMICA 1,610
IQD0282,REAÇÕES QUÍMICAS E O AMBIENTE,610
IQD0284,ANÁLISE DE LIVROS DIDÁTICOS DE ENSINO DE QUÍMICA,610
IQD0285,ANÁLISE DE EXPERIMENTOS PARA O ENSINO DE QUÍMICA,610
IQD0288,TÓPICOS EM QUÍMICA AMBIENTAL,610
IQD0290,QUÍMICA DA ÁGUA,610
IQD0292,GERENCIAMENTO DE RESÍDUOS E SOLOS CONTAMINADOS,610
IQD0294,QUÍMICA ATMOSFÉRICA,610
IQD0296,FUNDAMENTOS DE FÍSICO-QUÍMICA,610
IQD0297,INTRODUÇÃO À ENGENHARIA QUÍMICA,610
IQD0298,CINÉTICA DOS REATORES QUÍMICOS,610
IQD0299,TECNOLOGIA DE RECICLAGEM DE MATERIAIS,610
IQD0300,QUÍMICA VERDE E SUSTENTABILIDADE,610
IRI0006,MIGRAÇÃO E REFÚGIO,669
IRI0012,HISTÓRIA DAS RELAÇÕES INTERNACIONAIS CONTEMPORÂNEAS,669
IRI0013,INTRODUÇÃO AO ESTUDO DAS RELAÇÕES INTERNACIONAIS,669
IRI0015,TEORIA DAS RELAÇÕES INTERNACIONAIS 1,669
IRI0018,ORGANIZAÇÕES INTERNACIONAIS 1,669
IRI0049,ANÁLISE DAS RELAÇÕES INTERNACIONAIS,669
IRI0052,TEORIA DAS RELAÇÕES INTERNACIONAIS 2,669
IRI0053,COMÉRCIO INTERNACIONAL,669
IRI0066,SISTEMA FINANCEIRO INTERNACIONAL,669
IRI0122,COOPERAÇÃO INTERNACIONAL,669
IRI0124,PROTEÇÃO INTERNACIONAL DOS DIREITOS HUMANOS,669
IRI0126,TÓPICOS ESPECIAIS EM TEORIA DAS RELAÇÕES INTERNACIONAIS 2,669
IRI0130,TÓPICOS ESPECIAIS EM POLÍTICA INTERNACIONAL 1,669
IRI0132,TÓPICOS ESPECIAIS EM POLÍTICA INTERNACIONAL 2,669
IRI0133,TÓPICOS ESPECIAIS EM POLÍTICA INTERNACIONAL 3,669
IRI0144,ANÁLISE DAS RELAÇÕES INTERNACIONAIS DO BRASIL,669
IRI0146,DIREITO EM RELAÇÕES INTERNACIONAIS,669
IRI0154,HISTÓRIA DAS RELAÇÕES INTERNACIONAIS DO BRASIL,669
IRI0156,MÉTODOS E TÉCNICAS DE PESQUISA EM RELAÇÕES INTERNACIONAIS,669
IRI0157,POLÍTICA AMBIENTAL GLOBAL,669
IRI0158,POLÍTICA COMPARADA,669
IRI0160,RELAÇÕES INTERNACIONAIS DA AMÉRICA LATINA,669
IRI0164,POLÍTICA INTERNACIONAL CONTEMPORÂNEA,669
IRI0167,A POLÍTICA EXTERIOR DO BRASIL NA PRIMEIRA REPÚBLICA,669
IRI0168,ECONOMIA POLÍTICA INTERNACIONAL 1,669
IRI0169,ECONOMIA POLÍTICA INTERNACIONAL 2,669
IRI0171,TEMAS DAS RELAÇÕES INTERNACIONAIS DO BRASIL CONTEMPORÂNEO,669
IRI0172,SISTEMA MULTILATERAL DE COMÉRCIO,669
IRI0174,"CINEMA, LITERATURA E POLÍTICA",669
IRI0175,ESTUDOS DE ÁREA 1,669
IRI0182,NEGOCIAÇÕES INTERNACIONAIS,669
